trade_date,high,low,close,pct_chg
20180202,4271.76,4181.78,4271.23,0.6
20180201,4287.39,4214.29,4245.9,-0.7
20180131,4287.86,4232.77,4275.9,0.47
20180130,4308.51,4251.57,4256.1,-1.07
20180129,4395.91,4287.11,4302.02,-1.81
20180126,4403.34,4351.49,4381.3,0.37
20180125,4392.2,4336.24,4365.08,-0.57
20180124,4397.82,4349.09,4389.89,0.17
20180123,4383.57,4346.79,4382.61,1.06
20180122,4338.48,4275.9,4336.6,1.19
20180119,4316.57,4269.62,4285.4,0.33
20180118,4292.64,4246.68,4271.42,0.55
20180117,4283.34,4230.54,4248.12,-0.24
20180116,4260.21,4213.13,4258.47,0.79
20180115,4262.93,4216.36,4225.24,0.01
20180112,4227.39,4199.02,4225,0.46
20180111,4211.8,4181.96,4205.59,-0.05
20180110,4211.05,4175.14,4207.81,0.44
20180109,4191.28,4153.5,4189.3,0.7
20180108,4166.32,4127.31,4160.16,0.52
20180105,4151.28,4123.28,4138.75,0.24
20180104,4137.64,4105.89,4128.81,0.42
20180103,4140.05,4088.73,4111.39,0.59
20180102,4087.78,4045.21,4087.4,1.4
20171229,4043.14,4012.87,4030.85,0.3
20171228,4036.7,3980.24,4018.9,0.69
20171227,4047.74,3986.74,3991.21,-1.54
20171226,4056.86,4015.3,4053.62,0.3
20171225,4086.93,4026.45,4041.54,-0.32
20171222,4076.8,4048.49,4054.6,-0.33
20171221,4080.78,4014.65,4067.85,0.93
20171220,4044.85,4015.63,4030.49,-0.12
20171219,4035.63,3985.82,4035.33,1.26
20171218,4008.07,3967.93,3985.29,0.11
20171215,4020.27,3974.93,3980.86,-1.13
20171214,4057.62,4013.85,4026.15,-0.59
20171213,4052.69,4004.74,4050.09,0.85
20171212,4070.15,4015.45,4016.02,-1.31
20171211,4069.5,4005.27,4069.5,1.65
20171208,4014.14,3955.44,4003.38,0.81
20171207,4017.95,3955.99,3971.06,-1.11
20171206,4031.75,3964.81,4015.82,-0.6
20171205,4045.93,4006.54,4040.17,0.53
20171204,4032.99,3982.32,4018.86,0.52
20171201,4027.11,3984.38,3998.14,-0.2
20171130,4052.8,3988,4006.1,-1.18
20171129,4069.24,4004.69,4053.75,-0.05
20171128,4056.48,4010.3,4055.82,0.15
20171127,4088.93,4037.15,4049.95,-1.32
20171124,4116.59,4057.49,4104.2,0.04
20171123,4214.19,4086.9,4102.4,-2.96
20171122,4260.64,4191.15,4227.57,0.23
20171121,4220.26,4129.98,4217.7,1.78
20171120,4144.51,4060.96,4143.83,0.56
20171117,4122.38,4081.37,4120.85,0.39
20171116,4107.62,4062.27,4105.01,0.77
20171115,4102.81,4055.72,4073.67,-0.63
20171114,4133.55,4086.89,4099.35,-0.7
20171113,4137.65,4115.55,4128.07,0.39
20171110,4116.71,4067.66,4111.91,0.88
20171109,4076.61,4038.4,4075.9,0.69
20171108,4089.15,4040.58,4048.01,-0.15
20171107,4064.22,4021.36,4054.25,0.83
20171106,4021.64,3975.41,4020.89,0.71
20171103,3999.34,3963.03,3992.7,-0.11
20171102,3999.23,3971.38,3997.13,0.01
20171101,4032.46,3991.32,3996.62,-0.25
20171031,4009.28,3983.26,4006.72,-0.07
20171030,4033.34,3960.27,4009.72,-0.3
20171027,4024.46,3991.35,4021.97,0.71
20171026,4013.6,3973.55,3993.58,0.42
20171025,3978.09,3954,3976.95,0.44
20171024,3959.5,3922.03,3959.4,0.73
20171023,3936.27,3920.66,3930.8,0.1
20171020,3928.96,3910.2,3926.85,-0.11
20171019,3944.03,3923.65,3931.25,-0.33
20171018,3944.41,3914.82,3944.16,0.79
20171017,3924.61,3900.48,3913.07,-0.01
20171016,3947.42,3913.32,3913.45,-0.19
20171013,3927.17,3908.89,3921,0.21
20171012,3917.44,3897.55,3912.95,0.26
20171011,3913.07,3885.5,3902.69,0.33
20171010,3900.74,3855.47,3889.86,0.2
20171009,3918.84,3876.03,3882.21,1.19
20170929,3852.22,3825.2,3836.5,0.37
20170928,3827.33,3813.75,3822.54,0.04
20170927,3832.57,3818.81,3821.2,0.01
20170926,3821.69,3808.38,3820.78,0.08
20170925,3835.39,3811.12,3817.79,-0.52
20170922,3842.25,3816.82,3837.73,0
20170921,3860.8,3837.38,3837.82,-0.12
20170920,3850.94,3827.89,3842.44,0.27
20170919,3857.3,3820.29,3832.12,-0.29
20170918,3862.36,3832.96,3843.14,0.31
20170915,3843.3,3818.52,3831.3,0.04
20170914,3854.49,3820.09,3829.96,-0.33
20170913,3847.78,3822.94,3842.61,0.12
20170912,3849.39,3822,3837.93,0.32
20170911,3850.74,3817.51,3825.65,-0.01
20170908,3843.02,3813.98,3825.99,-0.1
20170907,3858.16,3828.84,3829.87,-0.51
20170906,3858.25,3831.38,3849.45,-0.2
20170905,3865.29,3841.95,3857.05,0.3
20170904,3847.09,3813.55,3845.62,0.39
20170901,3843.62,3818.16,3830.54,0.22
20170831,3840.2,3800.89,3822.09,-0.32
20170830,3854.71,3827.86,3834.3,-0.01
20170829,3847.93,3825.76,3834.54,-0.21
20170828,3866.94,3805.66,3842.71,1.24
20170825,3795.97,3736.29,3795.75,1.64
20170824,3765.71,3729.09,3734.65,-0.57
20170823,3772.46,3741.72,3756.09,0.1
20170822,3758.29,3734.56,3752.3,0.3
20170821,3744.26,3728.62,3740.99,0.44
20170818,3733.49,3700.41,3724.67,0.09
20170817,3722.62,3704.41,3721.28,0.54
20170816,3707.14,3679.73,3701.42,-0.13
20170815,3719.29,3692.28,3706.06,0.31
20170814,3698.37,3651.38,3694.68,1.3
20170811,3700.49,3645.09,3647.35,-1.85
20170810,3746.86,3688.18,3715.92,-0.41
20170809,3739,3713.57,3731.04,-0.03
20170808,3737.33,3718.81,3732.21,0.15
20170807,3730.78,3689.96,3726.79,0.52
20170804,3738.73,3707,3707.58,-0.54
20170803,3766.35,3718.44,3727.83,-0.88
20170802,3784.35,3759.28,3760.85,-0.25
20170801,3770.4,3737.1,3770.38,0.87
20170731,3746.52,3713.66,3737.87,0.43
20170728,3725.54,3696.78,3721.89,0.26
20170727,3716.69,3672.5,3712.19,0.18
20170726,3738.53,3684.18,3705.39,-0.38
20170725,3752.16,3713.28,3719.56,-0.64
20170724,3755.19,3719.85,3743.47,0.4
20170721,3751.69,3722.07,3728.6,-0.51
20170720,3750.19,3723.07,3747.88,0.49
20170719,3731.05,3658.2,3729.75,1.71
20170718,3667.54,3622.04,3667.18,0.1
20170717,3716.47,3621.37,3663.56,-1.07
20170714,3703.09,3672.74,3703.09,0.44
20170713,3690.48,3652.57,3686.92,0.77
20170712,3691.58,3640.59,3658.82,-0.33
20170711,3701.21,3645.99,3670.81,0.47
20170710,3667.85,3641.53,3653.69,-0.06
20170707,3657.11,3631.87,3655.93,-0.11
20170706,3666.77,3629.56,3660.1,0.01
20170705,3660.73,3610.46,3659.68,1.1
20170704,3646.85,3611.69,3619.98,-0.85
20170703,3667.6,3633.78,3650.85,-0.44
20170630,3669.76,3646.23,3666.8,-0.06
20170629,3669.13,3644.73,3668.83,0.62
20170628,3672.19,3644.03,3646.17,-0.78
20170627,3676.53,3648.76,3674.72,0.18
20170626,3671.94,3627.02,3668.09,1.25
20170623,3623.24,3569.32,3622.88,0.91
20170622,3635.53,3581.34,3590.34,0.07
20170621,3587.99,3545.57,3587.96,1.17
20170620,3563.7,3539.51,3546.49,-0.2
20170619,3554.91,3520.06,3553.67,0.99
20170616,3536.14,3514.39,3518.76,-0.28
20170615,3542.28,3508.95,3528.79,-0.18
20170614,3571.25,3530.27,3535.3,-1.31
20170613,3584.41,3559.21,3582.27,0.22
20170612,3603.69,3565.9,3574.39,-0.05
20170609,3590.89,3560.63,3576.17,0.43
20170608,3562.27,3528.18,3560.98,0.77
20170607,3537.09,3491.13,3533.87,1.17
20170606,3492.88,3460.45,3492.88,0.7
20170605,3484.12,3462.31,3468.75,-0.51
20170602,3498.12,3470.2,3486.51,-0.32
20170601,3499.81,3476.43,3497.74,0.14
20170531,3515.08,3474.92,3492.88,0.36
20170526,3498.31,3473.04,3480.43,-0.15
20170525,3490.42,3413.22,3485.66,1.8
20170524,3424.17,3383.89,3424.17,0
20170523,3434.77,3401.53,3424.19,0.38
20170522,3424.18,3391.17,3411.24,0.22
20170519,3405.94,3392.38,3403.85,0.17
20170518,3409.93,3383.94,3398.11,-0.35
20170517,3433.97,3408.15,3409.97,-0.54
20170516,3428.85,3373.55,3428.65,0.87
20170515,3406.58,3391.59,3399.19,0.41
20170512,3387.27,3349.17,3385.38,0.86
20170511,3359.6,3312.89,3356.65,0.57
20170510,3369.43,3336,3337.7,-0.44
20170509,3358.05,3327.59,3352.53,-0.19
20170508,3374.16,3339.57,3358.81,-0.7
20170505,3395.45,3366.56,3382.55,-0.64
20170504,3421.4,3391.28,3404.39,-0.26
20170503,3432.22,3403.08,3413.13,-0.39
20170502,3436.31,3418.67,3426.58,-0.38
20170428,3439.9,3417.24,3439.75,-0.2
20170427,3449.27,3399.54,3446.72,0.04
20170426,3466.57,3439.15,3445.18,0.12
20170425,3449.67,3422.65,3440.97,0.28
20170424,3458.23,3403.98,3431.26,-1.02
20170421,3475.56,3449.54,3466.79,0.15
20170420,3465.61,3440.72,3461.55,0.45
20170419,3459.35,3418.51,3445.88,-0.49
20170418,3489.08,3462.63,3462.74,-0.49
20170417,3480.57,3453.68,3479.94,-0.19
20170414,3517.47,3476.95,3486.5,-0.8
20170413,3518.44,3496.57,3514.57,0.15
20170412,3523.1,3498,3509.44,-0.22
20170411,3520.13,3466.14,3517.33,0.35
20170410,3522.8,3502.08,3505.14,-0.35
20170407,3526.82,3506.39,3517.46,0.1
20170406,3517.78,3495.72,3514.05,0.29
20170405,3504.54,3475.15,3503.89,1.38
20170331,3456.31,3430.82,3456.05,0.56
20170330,3467.31,3422.37,3436.76,-0.82
20170329,3483.06,3455.55,3465.19,-0.13
20170328,3482.29,3461.47,3469.81,-0.24
20170327,3505.98,3474.52,3478.04,-0.33
20170324,3499.32,3461.11,3489.6,0.8
20170323,3470.82,3435.69,3461.98,0.35
20170322,3464.33,3433.5,3450.05,-0.47
20170321,3466.7,3445.64,3466.35,0.49
20170320,3454.06,3429.83,3449.61,0.11
20170317,3488.5,3441.47,3445.81,-1.03
20170316,3492.13,3472.27,3481.51,0.52
20170315,3463.92,3445.27,3463.64,0.2
20170314,3465.39,3448.9,3456.69,-0.04
20170313,3458.1,3412.69,3458.1,0.88
20170310,3436.24,3423.94,3427.89,0.03
20170309,3443.05,3414.68,3426.94,-0.63
20170308,3457.04,3441.26,3448.73,-0.15
20170307,3454.04,3440.06,3453.96,0.22
20170306,3449.03,3425.9,3446.48,0.54
20170303,3428.88,3412.83,3427.86,-0.21
20170302,3468.47,3434,3435.1,-0.67
20170301,3472.7,3449.11,3458.44,0.16
20170228,3460.91,3441.36,3452.81,0.19
20170227,3472.84,3441.39,3446.22,-0.8
20170224,3473.85,3455.25,3473.85,0.02
20170223,3492.96,3460.12,3473.32,-0.47
20170222,3489.95,3473.52,3489.76,0.2
20170221,3490.09,3472.02,3482.82,0.33
20170220,3472.6,3421.64,3471.39,1.46
20170217,3457.56,3419.61,3421.44,-0.57
20170216,3440.93,3418.35,3440.93,0.56
20170215,3448.03,3417.08,3421.71,-0.41
20170214,3440.67,3424.4,3435.8,-0.01
20170213,3439.54,3416.87,3436.28,0.67
20170210,3422.33,3398.03,3413.49,0.51
20170209,3406.59,3379.79,3396.29,0.38
20170208,3383.69,3347.43,3383.29,0.52
20170207,3376.71,3354.63,3365.68,-0.22
20170206,3381.33,3358.75,3373.21,0.26
20170203,3392.48,3362.57,3364.49,-0.69
20170126,3395.88,3378.26,3387.96,0.36
20170125,3376.44,3357.22,3375.9,0.34
20170124,3371.32,3355.9,3364.45,0.01
20170123,3378.74,3355.85,3364.08,0.27
20170120,3358.41,3326.37,3354.89,0.77
20170119,3346.5,3324.68,3329.29,-0.3
20170118,3350.96,3320.41,3339.37,0.39
20170117,3327.38,3292.2,3326.36,0.21
20170116,3322.78,3264.21,3319.45,-0.01
20170113,3338.17,3309.37,3319.91,0.07
20170112,3343.13,3315.96,3317.62,-0.51
20170111,3366.63,3334.3,3334.5,-0.71
20170110,3370.51,3354.09,3358.27,-0.17
20170109,3366.22,3344.35,3363.9,0.48
20170106,3368.87,3346.89,3347.67,-0.6
20170105,3373.41,3361.46,3367.79,-0.02
20170104,3369.57,3338.15,3368.31,0.78
20170103,3345.26,3313.95,3342.23,0.97
20161230,3313.55,3295.75,3310.08,0.37
20161229,3312.11,3288.1,3297.76,-0.12
20161228,3320.55,3293.17,3301.89,-0.44
20161227,3330.23,3315.83,3316.39,-0.18
20161226,3322.42,3267.05,3322.4,0.45
20161223,3334.89,3300.88,3307.6,-0.84
20161222,3340.36,3322.72,3335.67,-0.09
20161221,3342.48,3313.75,3338.54,0.89
20161220,3329.1,3289.27,3309.06,-0.6
20161219,3344.86,3325,3328.98,-0.51
20161216,3356.29,3330.49,3346.03,0.17
20161215,3378.04,3327.14,3340.43,-1.14
20161214,3412.28,3378.27,3378.95,-0.77
20161213,3416.21,3370.6,3405.04,-0.12
20161212,3495.8,3400.79,3409.18,-2.42
20161209,3507.93,3461.76,3493.7,0.68
20161208,3484.34,3466.51,3470.14,-0.16
20161207,3475.75,3445.76,3475.75,0.48
20161206,3477.59,3456.81,3459.15,-0.3
20161205,3496.88,3457.34,3469.41,-1.69
20161202,3562.55,3516.79,3528.95,-1.01
20161201,3575.97,3543.25,3565.04,0.76
20161130,3567.07,3527.02,3538,-0.73
20161129,3583.72,3521.38,3564.04,0.82
20161128,3553.36,3528.32,3535.08,0.39
20161125,3521.3,3463.95,3521.3,0.93
20161124,3508.16,3467.01,3488.74,0.4
20161123,3492.96,3465.76,3474.73,0.18
20161122,3469.22,3443.22,3468.36,0.79
20161121,3463.14,3412.08,3441.11,0.69
20161118,3443.12,3413.27,3417.46,-0.56
20161117,3437.67,3412.88,3436.54,0.2
20161116,3435.64,3419.24,3429.59,-0.01
20161115,3434.92,3415.99,3429.87,-0.01
20161114,3452.62,3408.14,3430.25,0.38
20161111,3422.67,3382.89,3417.22,0.78
20161110,3403.02,3374.91,3390.61,1.12
20161109,3373.1,3322.08,3353.05,-0.54
20161108,3383.92,3361.13,3371.12,0.43
20161107,3362.74,3342.31,3356.59,0.07
20161104,3377.64,3348.43,3354.17,-0.32
20161103,3379.99,3324.84,3365.09,0.95
20161102,3356.4,3331.38,3333.35,-0.77
20161101,3359.39,3334.46,3359.05,0.68
20161031,3340.47,3317.33,3336.28,-0.12
20161028,3370.75,3337.29,3340.13,-0.17
20161027,3352.35,3335.13,3345.7,-0.27
20161026,3367.83,3349.57,3354.8,-0.38
20161025,3373.91,3356.59,3367.45,0
20161024,3382.83,3330.97,3367.58,1.2
20161021,3341.56,3309.18,3327.74,0.28
20161020,3324.9,3312.17,3318.6,0.07
20161019,3332.52,3309.83,3316.24,-0.15
20161018,3321.33,3272.68,3321.33,1.33
20161017,3309.01,3271.54,3277.88,-0.85
20161014,3306.69,3285.73,3305.85,0.1
20161013,3307.41,3292.4,3302.65,0.08
20161012,3302.56,3289.75,3300.01,-0.2
20161011,3308,3292.88,3306.56,0.39
20161010,3294.64,3258.96,3293.87,1.25
20160930,3260.94,3239.04,3253.28,0.27
20160929,3257.77,3234.8,3244.39,0.42
20160928,3243.65,3228,3230.89,-0.3
20160927,3240.78,3214.44,3240.75,0.64
20160926,3267.69,3220.28,3220.28,-1.69
20160923,3293.92,3275.03,3275.67,-0.47
20160922,3303.2,3277.98,3291.12,0.75
20160921,3270.9,3254.32,3266.64,0.28
20160920,3265.04,3252.39,3257.4,-0.18
20160919,3264.9,3242.74,3263.12,0.75
20160914,3255,3231.34,3238.73,-0.66
20160913,3269.22,3246.39,3260.33,-0.07
20160912,3276.72,3234.57,3262.6,-1.67
20160909,3344.95,3318.04,3318.04,-0.64
20160908,3343.4,3328.23,3339.56,-0.04
20160907,3357.36,3337.75,3340.82,-0.05
20160906,3347.95,3300.13,3342.63,0.69
20160905,3338.42,3314.63,3319.68,0.17
20160902,3320.43,3295.76,3314.11,0.38
20160901,3329.35,3301.21,3301.58,-0.79
20160831,3333.97,3304.66,3327.79,0.48
20160830,3325.12,3304.6,3311.99,0.13
20160829,3315.08,3297.07,3307.78,0.02
20160826,3328.95,3301.74,3307.09,-0.06
20160825,3315.08,3279.81,3308.97,-0.63
20160824,3348.13,3323.73,3329.86,-0.36
20160823,3359.65,3324.96,3341.83,0.15
20160822,3372.83,3335.47,3336.79,-0.84
20160819,3374.05,3341.19,3365.02,0.02
20160818,3394.79,3349.69,3364.49,-0.25
20160817,3394.39,3356.92,3373.05,-0.15
20160816,3418.69,3372.02,3378.25,-0.45
20160815,3417.91,3302.38,3393.42,3.01
20160812,3294.23,3231.14,3294.23,1.88
20160811,3274.03,3232.61,3233.36,-0.31
20160810,3261.86,3242.75,3243.34,-0.42
20160809,3257.33,3229.17,3256.98,0.7
20160808,3234.48,3187.25,3234.18,0.91
20160805,3224.87,3192.86,3205.11,0.12
20160804,3201.55,3170.42,3201.29,0.24
20160803,3197.16,3173.54,3193.51,0.14
20160802,3189.05,3165.54,3189.05,0.39
20160801,3199.98,3156.75,3176.81,-0.85
20160729,3225.42,3198.68,3203.93,-0.53
20160728,3235.78,3195.27,3221.14,0.09
20160727,3276.51,3157.41,3218.24,-1.57
20160726,3269.75,3228.01,3269.59,1.2
20160725,3243.79,3218.14,3230.89,0.18
20160722,3253.77,3220.89,3225.16,-0.84
20160721,3271.37,3238.3,3252.52,0.46
20160720,3254.51,3232.26,3237.61,-0.33
20160719,3264.73,3226.2,3248.23,-0.42
20160718,3281.64,3251.77,3262.02,-0.44
20160715,3285.03,3265.29,3276.28,-0.01
20160714,3281.95,3259.07,3276.76,-0.19
20160713,3300.99,3271.78,3282.87,0.3
20160712,3273.47,3200.3,3273.18,2.18
20160711,3235.96,3197.63,3203.33,0.35
20160708,3204.93,3183.96,3192.28,-0.55
20160707,3220.54,3190.12,3209.95,-0.21
20160706,3217.52,3183.45,3216.8,0.29
20160705,3216.7,3198,3207.38,0.08
20160704,3210.6,3134.02,3204.7,1.6
20160701,3170.26,3148.3,3154.2,0.01
20160630,3163.72,3148.2,3153.92,0.08
20160629,3158.08,3139.13,3151.39,0.48
20160628,3139.43,3099.7,3136.4,0.51
20160627,3120.64,3064.97,3120.54,1.41
20160624,3130.54,3033.97,3077.16,-1.29
20160623,3129.72,3102.48,3117.32,-0.53
20160622,3134.06,3096.99,3133.96,0.89
20160621,3155.49,3097.94,3106.32,-0.2
20160620,3118.73,3089.71,3112.67,0.07
20160617,3131.05,3096.09,3110.36,0.51
20160616,3112.48,3089.48,3094.67,-0.7
20160615,3128.67,3042.23,3116.37,1.31
20160614,3078.75,3055.66,3075.98,0.31
20160613,3145.61,3065.77,3066.34,-3.09
20160608,3174.97,3148.35,3163.99,-0.41
20160607,3186.62,3168.18,3177.05,-0.05
20160606,3197.22,3168.55,3178.79,-0.33
20160603,3201.75,3162.09,3189.33,0.7
20160602,3168.82,3151.07,3167.1,0.21
20160601,3181.79,3159.82,3160.55,-0.28
20160531,3170.93,3068.6,3169.56,3.35
20160530,3075.26,3037.66,3066.71,0.14
20160527,3073.76,3052.18,3062.5,-0.06
20160526,3072.52,3027.44,3064.21,0.16
20160525,3089.1,3054.87,3059.23,-0.14
20160524,3083.26,3052.59,3063.56,-0.77
20160523,3098.48,3076.5,3087.22,0.29
20160520,3078.53,3041.52,3078.22,0.51
20160519,3086.98,3058.15,3062.5,-0.18
20160518,3072.61,3039.46,3068.04,-0.58
20160517,3105.2,3073.46,3086.02,-0.3
20160516,3095.56,3053.66,3095.31,0.66
20160513,3103.1,3064.69,3074.94,-0.49
20160512,3095.35,3035.02,3090.14,0.24
20160511,3102.88,3063.09,3082.81,0.45
20160510,3084.72,3055.18,3069.11,0.11
20160509,3115.43,3055.01,3065.62,-2.07
20160506,3216.89,3130.15,3130.35,-2.6
20160505,3217.28,3196.57,3213.92,0.14
20160504,3222.88,3198.29,3209.46,-0.13
20160503,3218.49,3151.4,3213.54,1.8
20160429,3171.29,3149.4,3156.75,-0.12
20160428,3174.77,3135.64,3160.58,-0.17
20160427,3188.83,3162.69,3165.92,-0.42
20160426,3181.1,3150.4,3179.16,0.54
20160425,3172.27,3137.11,3162.03,-0.41
20160422,3175.38,3137.99,3174.9,0.45
20160421,3198.56,3150.94,3160.6,-0.64
20160420,3248.42,3107.37,3181.03,-1.77
20160419,3250.73,3221.58,3238.3,0.31
20160418,3252.67,3221.66,3228.45,-1.34
20160415,3282.98,3261.73,3272.21,-0.11
20160414,3286.07,3252.05,3275.83,0.44
20160413,3296.52,3237.86,3261.38,1.33
20160412,3232.26,3198.9,3218.45,-0.36
20160411,3251.57,3213.51,3230.1,1.39
20160408,3197.77,3163.31,3185.73,-0.73
20160407,3270.82,3208.64,3209.29,-1.48
20160406,3267.64,3236.2,3257.53,-0.21
20160405,3271.93,3205.21,3264.49,1.32
20160401,3222.61,3165.86,3221.89,0.12
20160331,3241.93,3208.66,3218.09,0.06
20160330,3216.68,3161.29,3216.28,2.58
20160329,3178.07,3122.76,3135.41,-1.08
20160328,3229.62,3161.88,3169.73,-0.88
20160325,3204.44,3174.32,3197.82,0.5
20160324,3221.91,3181.81,3181.85,-1.68
20160323,3242.25,3202.98,3236.09,0.32
20160322,3249.68,3218.73,3225.79,-0.73
20160321,3267.78,3198.36,3249.44,2.44
20160318,3197.67,3130.1,3171.96,1.53
20160317,3147.84,3077.57,3124.2,1.11
20160316,3100.35,3064.52,3090.03,0.5
20160315,3077.08,3028.58,3074.78,0.3
20160314,3106.8,3034,3065.69,1.57
20160311,3026.44,2982.17,3018.28,0.17
20160310,3074.16,3012.69,3013.15,-1.91
20160309,3072.92,3020.13,3071.91,-1.15
20160308,3109.25,3001.83,3107.67,0.09
20160307,3130.9,3083.58,3104.84,0.35
20160304,3101.66,3032.42,3093.89,1.16
20160303,3078.44,3040.25,3058.42,0.23
20160302,3054.72,2933.12,3051.33,4.12
20160301,2950.44,2863.32,2930.69,1.85
20160229,2939.87,2821.21,2877.47,-2.39
20160226,2964.39,2902.95,2948.03,1
20160225,3104.44,2905.46,2918.75,-6.14
20160224,3109.55,3055.25,3109.55,0.65
20160223,3119.22,3061.43,3089.36,-0.95
20160222,3128.21,3071.33,3118.87,2.2
20160219,3065.97,3032.63,3051.59,-0.07
20160218,3093.51,3049.84,3053.7,-0.31
20160217,3065.78,3027.05,3063.32,0.87
20160216,3042.09,2962.19,3037.04,3.07
20160215,2961.49,2886.02,2946.71,-0.58
20160205,2988.36,2962.85,2963.79,-0.7
20160204,2999.21,2960.21,2984.76,1.22
20160203,2954.71,2909.9,2948.64,-0.43
20160202,2972.43,2901.51,2961.33,2.08
20160201,2944.52,2869.56,2901.05,-1.53
20160129,2965.31,2854.37,2946.09,3.24
20160128,2941.89,2841.84,2853.76,-2.61
20160127,2963.54,2839.29,2930.35,-0.35
20160126,3106.53,2934.65,2940.51,-6.02
20160125,3149.33,3105.1,3128.89,0.5
20160122,3132.17,3053.96,3113.46,1.04
20160121,3202.54,3081.35,3081.35,-2.93
20160120,3225.95,3154.43,3174.38,-1.51
20160119,3227.91,3119.22,3223.13,2.95
20160118,3165.62,3066.73,3130.73,0.38
20160115,3216.8,3101.05,3118.73,-3.19
20160114,3226.66,3072.04,3221.57,2.08
20160113,3257.3,3155.88,3155.88,-1.86
20160112,3242.25,3174.55,3215.71,0.73
20160111,3342.48,3192.45,3192.45,-5.03
20160108,3418.85,3237.93,3361.56,2.04
20160107,3481.15,3284.74,3294.38,-6.93
20160106,3543.74,3468.47,3539.81,1.75
20160105,3518.22,3377.28,3478.78,0.28
20160104,3726.24,3468.95,3469.07,-7.02
20151231,3772.62,3727.32,3731,-0.91
20151230,3765.66,3726.28,3765.18,0.09
20151229,3762.05,3710.48,3761.87,0.92
20151228,3853.39,3727.63,3727.63,-2.88
20151225,3848.02,3813.2,3838.2,0.23
20151224,3867.68,3787.08,3829.4,-0.96
20151223,3926.69,3862.96,3866.38,-0.27
20151222,3880.47,3841.59,3876.73,0.28
20151221,3877.82,3759.99,3865.97,2.6
20151218,3810.22,3750.93,3767.91,0.32
20151217,3768.84,3709.85,3755.89,1.91
20151216,3713.09,3677.45,3685.44,-0.24
20151215,3717.36,3679.23,3694.39,-0.46
20151214,3712.5,3571,3711.32,2.86
20151211,3630.74,3578.15,3608.06,-0.41
20151210,3678.32,3615.99,3623.08,-0.35
20151209,3655.16,3611.49,3635.94,0.36
20151208,3668.84,3619.44,3623.02,-1.75
20151207,3699.34,3658.58,3687.61,0.27
20151204,3726.12,3667.29,3677.59,-1.91
20151203,3758.45,3693.14,3749.3,0.73
20151202,3725.85,3573.4,3721.95,3.63
20151201,3617.31,3536.12,3591.7,0.71
20151130,3587.97,3455.07,3566.41,0.26
20151127,3742.74,3534.39,3556.99,-5.38
20151126,3805.84,3756.82,3759.43,-0.59
20151125,3781.86,3735.72,3781.61,0.74
20151124,3754.17,3702.74,3753.89,0.01
20151123,3802.85,3743.41,3753.34,-0.56
20151120,3793.54,3757.03,3774.38,-0.02
20151119,3775.23,3714.67,3774.97,1.6
20151118,3771.85,3706.31,3715.58,-1.14
20151117,3852.77,3750.16,3758.39,-0.15
20151116,3764.41,3680.07,3764.13,0.48
20151113,3793.71,3727.58,3746.24,-1.29
20151112,3843.9,3771.27,3795.32,-1
20151111,3843.11,3781.41,3833.65,0.01
20151110,3876.49,3798.82,3833.24,-0.19
20151109,3891.77,3796.38,3840.35,1.24
20151106,3801.71,3694.66,3793.37,2.36
20151105,3781.41,3627.3,3705.97,2.13
20151104,3628.54,3477.16,3628.54,4.7
20151103,3501.7,3452.62,3465.49,-0.3
20151102,3543.45,3474.71,3475.96,-1.64
20151030,3574.47,3497.57,3534.08,0.02
20151029,3561.81,3507.97,3533.31,0.24
20151028,3598.17,3517.21,3524.92,-1.89
20151027,3601.05,3486.1,3592.88,0.1
20151026,3620.76,3561.19,3589.26,0.5
20151023,3581.84,3515.82,3571.24,1.33
20151022,3530.77,3442.31,3524.53,1.48
20151021,3601.24,3417.41,3473.25,-2.92
20151020,3577.8,3510.44,3577.7,1.23
20151019,3572.99,3502.5,3534.18,0
20151016,3537.54,3487.1,3534.07,1.36
20151015,3486.82,3402.32,3486.82,2.37
20151014,3458.7,3403.23,3406.11,-1.13
20151013,3452.05,3413.97,3445.04,-0.08
20151012,3486.63,3347.25,3447.69,3.22
20151009,3352.38,3293.97,3340.12,1.32
20151008,3337.33,3294.61,3296.48,2.92
20150930,3223.91,3186.77,3202.95,0.76
20150929,3208.42,3159.04,3178.85,-1.97
20150928,3246.55,3186.51,3242.75,0.33
20150925,3290.86,3201.91,3231.95,-1.61
20150924,3300.86,3255.9,3285,0.67
20150923,3315.94,3253.33,3263.03,-2.28
20150922,3371.41,3303.18,3339.03,0.93
20150921,3312.55,3211.93,3308.25,1.75
20150918,3280.88,3227.83,3251.27,0.44
20150917,3354.91,3237,3237,-2.18
20150916,3345.92,3131.37,3309.25,4.98
20150915,3240.08,3131.98,3152.23,-3.93
20150914,3373.92,3187.57,3281.13,-1.97
20150911,3383.13,3315.48,3347.19,-0.31
20150910,3398.32,3337.31,3357.56,-1.23
20150909,3426.65,3330.29,3399.31,1.96
20150908,3340.22,3170.81,3334.02,2.57
20150907,3422.22,3240.24,3250.49,-3.43
20150902,3387.02,3213.64,3365.83,0.11
20150901,3370.5,3190.58,3362.08,-0.13
20150831,3368.28,3205.54,3366.54,0.73
20150828,3353.24,3223.62,3342.29,4.26
20150827,3206.72,3028.4,3205.64,5.95
20150826,3192.93,2952.01,3025.69,-0.57
20150825,3200.11,3019.56,3042.93,-7.1
